x1,x2,y1,y2,mask
376,154,514,332,FALSE
19,68,230,310,TRUE
43,73,246,342,TRUE
302,40,494,284,TRUE
437,27,561,167,TRUE
32,8,361,428,TRUE
455,93,599,300,TRUE
672,26,2182,1975,FALSE
49,39,398,502,TRUE
223,5,428,272,TRUE
14,208,238,477,FALSE
264,252,311,323,TRUE
229,2,584,492,TRUE
481,94,654,301,TRUE
267,66,429,265,TRUE
278,49,425,285,TRUE
241,4,401,181,FALSE
179,96,491,494,TRUE
310,87,472,302,TRUE
1485,13,2433,1163,TRUE
969,172,1375,631,TRUE
447,104,526,208,TRUE
226,41,401,266,TRUE
469,79,570,229,TRUE
16,213,403,731,TRUE
882,183,1047,386,TRUE
210,75,384,266,TRUE
347,5,604,256,TRUE
123,30,229,163,TRUE
221,75,351,225,TRUE
64,78,451,648,TRUE
123,8,630,606,TRUE
347,55,1006,877,FALSE
1380,748,1918,1437,FALSE
152,104,348,364,TRUE
244,344,323,452,TRUE
394,274,481,376,TRUE
225,105,266,168,TRUE
261,143,309,208,TRUE
422,78,474,133,FALSE
25,2,159,105,TRUE
14,59,342,432,TRUE
43,93,252,397,TRUE
258,125,449,409,TRUE
233,21,549,468,TRUE
88,5,360,347,TRUE
288,69,412,224,FALSE
226,4,447,272,TRUE
428,184,711,599,TRUE
128,136,220,258,TRUE
129,224,328,525,TRUE
92,90,358,391,TRUE
270,19,319,90,TRUE
306,17,452,209,TRUE
154,75,583,610,TRUE
411,259,452,314,FALSE
228,130,323,261,TRUE
187,131,410,380,TRUE
182,86,419,436,TRUE
1,193,196,511,TRUE
147,99,754,748,FALSE
326,24,395,115,FALSE
518,36,865,442,FALSE
274,16,564,363,TRUE
313,6,578,320,TRUE
29,5,422,582,TRUE
45,10,263,328,TRUE
370,60,547,292,TRUE
470,252,654,454,TRUE
260,111,363,285,TRUE
340,9,512,197,TRUE
76,7,498,481,TRUE
241,129,306,202,TRUE
11,2,442,369,TRUE
1112,1442,2550,3458,TRUE
436,92,603,316,FALSE
782,108,966,347,FALSE
79,25,496,608,TRUE
477,186,677,418,FALSE
156,191,375,414,TRUE
1411,445,2436,1564,TRUE
322,25,467,193,TRUE
388,147,499,286,FALSE
781,587,1268,1257,FALSE
1609,703,2008,1261,FALSE
393,193,469,296,TRUE
207,185,318,298,TRUE
193,0,512,298,TRUE
189,1,510,293,TRUE
459,272,524,347,TRUE
247,121,369,250,FALSE
496,71,787,376,TRUE
686,166,994,493,TRUE
932,81,1079,285,TRUE
1960,910,3248,2899,TRUE
116,172,360,462,TRUE
112,67,351,388,TRUE
150,0,602,610,TRUE
184,168,315,334,FALSE
291,29,426,209,FALSE
223,161,253,199,TRUE
323,169,356,208,TRUE
65,167,87,201,TRUE
431,181,469,224,TRUE
234,11,438,319,FALSE
372,119,564,379,FALSE
152,5,488,460,TRUE
191,4,395,270,TRUE
322,2,731,443,TRUE
219,155,424,427,TRUE
8,81,185,298,FALSE
105,5,498,431,TRUE
421,199,654,531,TRUE
149,35,568,556,TRUE
0,218,172,511,TRUE
124,229,285,404,TRUE
124,5,264,162,TRUE
302,0,402,82,TRUE
372,127,524,271,TRUE
256,10,683,568,TRUE
71,23,148,100,TRUE
103,15,411,465,TRUE
414,7,689,394,TRUE
88,14,474,503,TRUE
280,131,728,715,TRUE
146,82,338,322,TRUE
35,7,384,396,TRUE
639,151,892,469,TRUE
553,11,657,165,TRUE
7,31,131,185,TRUE
504,251,608,371,TRUE
232,281,281,329,FALSE
760,295,805,342,FALSE
787,261,822,318,FALSE
509,184,617,313,TRUE
258,108,377,256,TRUE
587,110,643,163,TRUE
108,3,378,288,TRUE
235,114,489,492,TRUE
123,19,213,142,TRUE
281,155,315,203,TRUE
406,175,463,231,TRUE
360,1,723,409,TRUE
249,118,325,199,TRUE
511,79,612,177,FALSE
345,56,530,296,TRUE
436,135,559,256,TRUE
283,53,589,438,TRUE
467,0,864,293,TRUE
85,3,311,287,TRUE
325,25,561,319,FALSE
1,1,666,616,TRUE
343,29,522,272,FALSE
277,99,563,448,TRUE
156,98,373,328,TRUE
514,3,800,305,TRUE
291,5,408,141,TRUE
625,17,802,242,TRUE
4,2,122,123,FALSE
304,9,470,230,TRUE
2375,370,3570,1743,TRUE
63,19,330,375,TRUE
395,41,467,145,TRUE
604,159,629,187,TRUE
124,3,461,412,TRUE
241,41,413,261,FALSE
4,90,174,336,TRUE
64,4,454,427,FALSE
233,37,366,218,TRUE
210,149,272,228,TRUE
122,117,162,167,TRUE
45,103,84,158,TRUE
90,195,477,656,TRUE
536,52,908,542,FALSE
1193,256,1576,761,FALSE
12,70,342,563,TRUE
308,14,601,400,TRUE
374,60,544,259,TRUE
682,34,821,222,TRUE
193,5,462,286,TRUE
337,35,413,130,TRUE
518,160,538,187,FALSE
40,132,68,168,FALSE
227,47,522,444,TRUE
623,37,838,219,TRUE
450,145,477,247,FALSE
307,72,459,275,TRUE
381,95,544,262,FALSE
990,92,1092,232,FALSE
1192,467,1316,599,FALSE
293,137,525,437,TRUE
337,86,712,554,TRUE
295,281,384,400,FALSE
145,0,570,418,TRUE
312,7,437,184,TRUE
100,0,324,295,TRUE
76,8,612,607,TRUE
358,45,588,338,TRUE
528,177,684,372,TRUE
198,172,353,400,FALSE
165,57,316,231,TRUE
550,23,651,140,TRUE
542,154,648,277,TRUE
303,111,338,245,TRUE
338,132,381,218,TRUE
469,139,523,217,FALSE
167,4,528,451,FALSE
68,30,520,670,TRUE
311,121,437,260,FALSE
379,38,466,174,TRUE
89,7,241,190,TRUE
753,44,1048,420,TRUE
990,377,1425,992,TRUE
687,654,899,992,FALSE
1919,932,2089,1143,TRUE
293,69,393,191,FALSE
119,14,486,514,TRUE
83,16,506,559,TRUE
97,202,347,534,TRUE
811,0,929,141,TRUE
587,125,724,299,TRUE
404,289,565,424,TRUE
131,134,192,211,TRUE
246,174,306,242,TRUE
380,160,444,220,TRUE
317,10,543,303,FALSE
754,109,946,325,FALSE
2,166,99,269,FALSE
700,55,996,448,FALSE
120,3,435,458,TRUE
136,6,475,326,TRUE
214,96,626,585,TRUE
229,21,330,156,TRUE
601,13,720,166,TRUE
293,33,390,164,TRUE
133,182,163,230,FALSE
425,108,507,209,TRUE
203,2,291,73,TRUE
304,101,379,208,FALSE
521,98,616,210,FALSE
189,249,499,574,TRUE
150,26,362,258,TRUE
1,175,46,254,TRUE
112,5,527,566,TRUE
274,59,365,169,TRUE
523,206,581,283,TRUE
140,19,459,529,TRUE
2997,1201,3352,1632,TRUE
2403,1362,2803,1750,TRUE
1086,1352,1470,1791,TRUE
2144,1228,2315,1422,FALSE
1485,1235,1656,1433,FALSE
199,121,337,333,TRUE
115,8,329,301,TRUE
440,1,676,282,TRUE
388,33,639,354,FALSE
120,25,636,600,TRUE
395,134,484,254,FALSE
340,363,428,479,FALSE
228,253,327,396,FALSE
39,176,144,316,FALSE
792,89,894,212,FALSE
103,57,652,826,FALSE
339,185,454,280,TRUE
161,493,261,594,TRUE
541,187,680,333,TRUE
348,201,408,278,TRUE
332,147,439,284,TRUE
516,11,772,331,TRUE
287,26,642,464,TRUE
59,0,151,56,TRUE
292,119,658,567,TRUE
446,127,583,309,TRUE
749,117,942,363,TRUE
318,87,448,238,TRUE
260,104,448,384,TRUE
531,281,751,551,TRUE
131,68,292,328,TRUE
273,34,517,355,TRUE
157,144,264,267,TRUE
313,3,568,291,FALSE
203,301,240,355,TRUE
807,188,1135,609,TRUE
941,131,1304,581,TRUE
219,4,517,380,TRUE
335,90,521,287,TRUE
214,150,316,237,TRUE
142,40,411,361,TRUE
99,9,550,607,TRUE
292,9,559,358,TRUE
71,129,462,640,FALSE
331,105,716,453,TRUE
998,52,1300,327,TRUE
314,98,412,215,TRUE
462,143,556,246,TRUE
615,230,824,515,TRUE
768,128,933,364,FALSE
171,2,527,505,TRUE
193,58,438,344,TRUE
64,60,381,520,TRUE
395,205,483,299,TRUE
180,127,553,693,TRUE
390,24,763,372,TRUE
121,4,960,668,TRUE
401,60,702,454,TRUE
331,11,430,144,FALSE
240,12,674,514,TRUE
96,260,146,320,TRUE
294,41,459,223,TRUE
311,155,444,328,FALSE
2266,594,3247,1700,TRUE
396,390,1231,1420,FALSE
830,263,1178,785,FALSE
304,192,359,265,TRUE
379,141,424,211,FALSE
363,110,427,181,TRUE
252,122,544,474,TRUE
289,115,387,227,TRUE
321,111,450,257,TRUE
118,25,380,365,FALSE
259,144,347,252,TRUE
240,122,618,507,FALSE
1937,577,3203,2141,TRUE
293,14,440,222,TRUE
448,136,862,721,FALSE
180,476,670,1155,TRUE
1135,361,1516,992,TRUE
1532,293,2006,876,TRUE
501,101,591,227,TRUE
281,115,390,227,TRUE
95,125,191,248,TRUE
461,31,562,134,TRUE
148,24,199,91,FALSE
52,63,141,168,FALSE
12,33,82,105,TRUE
280,69,603,447,TRUE
44,154,231,428,TRUE
237,159,429,409,TRUE
40,154,72,183,FALSE
237,23,682,498,TRUE
15,8,369,395,TRUE
411,55,623,332,FALSE
658,30,806,227,FALSE
100,10,692,422,TRUE
989,112,1275,486,FALSE
629,8,872,300,FALSE
300,55,344,106,TRUE
416,8,469,67,TRUE
261,107,375,274,TRUE
52,58,378,568,TRUE
114,7,257,166,FALSE
1186,91,1731,748,TRUE
820,503,1019,692,TRUE
76,74,183,206,FALSE
378,32,591,345,FALSE
454,23,974,662,TRUE
123,217,175,283,FALSE
312,310,364,376,FALSE
423,70,466,126,FALSE
502,78,546,134,FALSE
144,117,245,219,TRUE
37,20,194,229,TRUE
468,151,550,245,TRUE
78,36,189,159,TRUE
334,4,449,138,TRUE
349,58,508,248,TRUE
31,233,95,310,TRUE
156,0,661,599,TRUE
661,101,895,412,TRUE
944,257,1143,517,TRUE
1299,153,1480,374,FALSE
80,287,300,575,TRUE
272,276,427,519,TRUE
1483,112,1598,270,FALSE
51,110,125,207,TRUE
232,116,300,209,TRUE
334,137,431,255,TRUE
142,27,613,587,TRUE
322,125,480,353,TRUE
338,269,444,373,TRUE
190,114,265,208,TRUE
582,116,652,167,TRUE
310,53,403,177,TRUE
60,42,368,494,TRUE
462,4,603,175,TRUE
57,88,288,342,TRUE
501,32,546,93,TRUE
468,24,507,78,TRUE
376,29,419,84,TRUE
334,27,375,80,TRUE
70,14,122,75,TRUE
947,156,1449,763,TRUE
183,147,243,235,TRUE
96,10,237,190,TRUE
453,203,548,341,TRUE
656,71,789,222,TRUE
358,96,474,250,TRUE
114,7,602,678,FALSE
115,206,200,334,TRUE
246,186,336,313,TRUE
352,134,419,225,TRUE
750,284,959,500,TRUE
549,148,618,252,FALSE
457,341,671,503,TRUE
6,175,112,316,FALSE
344,90,453,235,FALSE
529,164,609,273,FALSE
571,216,672,343,FALSE
769,225,876,344,FALSE
854,154,910,250,TRUE
566,129,659,228,TRUE
400,114,485,206,TRUE
178,177,242,258,TRUE
303,120,377,200,TRUE
703,146,785,233,TRUE
255,42,480,355,FALSE
151,131,249,251,TRUE
392,6,524,221,TRUE
159,54,305,236,TRUE
59,73,155,206,TRUE
383,59,529,254,TRUE
290,120,358,216,FALSE
284,1,492,188,FALSE
622,128,660,212,FALSE
557,87,625,182,FALSE
166,130,234,210,FALSE
8,38,227,301,FALSE
460,104,675,355,TRUE
109,158,322,364,TRUE
607,175,661,239,TRUE
475,196,520,259,TRUE
127,73,252,211,FALSE
699,115,776,218,FALSE
782,101,888,236,FALSE
97,22,218,203,TRUE
111,38,271,228,TRUE
483,88,646,306,TRUE
304,104,390,233,FALSE
396,89,454,207,FALSE
54,173,98,219,TRUE
412,157,449,207,TRUE
548,184,608,242,TRUE
56,170,97,222,TRUE
415,158,452,205,TRUE
552,184,611,242,TRUE
35,3,665,591,TRUE
122,3,492,443,TRUE
247,131,546,510,FALSE
143,198,274,320,TRUE
551,428,619,513,FALSE
662,399,724,480,FALSE
763,458,799,523,FALSE
405,63,582,285,TRUE
415,227,456,280,TRUE
185,274,226,330,TRUE
751,146,835,249,TRUE
227,127,324,247,TRUE
294,276,703,843,FALSE
154,0,560,504,TRUE
1674,501,1811,706,TRUE
180,154,273,264,TRUE
414,61,690,446,FALSE
149,59,518,552,TRUE
235,257,332,410,FALSE
647,370,752,527,FALSE
1094,16,1691,666,FALSE
125,5,519,496,TRUE
64,236,132,306,FALSE
597,23,866,358,TRUE
341,12,491,219,TRUE
711,109,872,290,TRUE
559,32,660,149,FALSE
19,52,94,160,FALSE
431,1,513,86,FALSE
86,8,412,379,TRUE
253,46,358,150,FALSE
135,231,466,620,TRUE
353,10,481,187,FALSE
238,99,314,199,FALSE
64,3,327,347,TRUE
315,54,524,377,FALSE
57,22,444,510,TRUE
57,2,345,346,TRUE
428,143,485,226,TRUE
579,136,656,230,TRUE
724,134,823,256,TRUE
208,2,519,363,TRUE
266,193,320,258,TRUE
487,88,541,163,TRUE
188,53,255,136,TRUE
277,230,320,283,TRUE
236,126,395,319,TRUE
171,11,580,532,TRUE
654,594,831,841,FALSE
592,46,788,317,TRUE
247,201,418,428,TRUE
162,18,462,435,TRUE
363,189,478,343,TRUE
581,198,693,317,TRUE
773,228,863,338,TRUE
311,71,538,352,TRUE
347,40,619,322,TRUE
255,27,493,358,TRUE
164,87,326,324,TRUE
1537,625,1916,1069,TRUE
612,529,1102,1029,TRUE
2314,329,2765,943,TRUE
347,37,412,139,FALSE
227,175,289,265,FALSE
268,27,373,168,TRUE
42,20,249,302,FALSE
681,71,889,354,FALSE
773,5,1020,586,TRUE
112,40,501,438,TRUE
448,7,692,334,FALSE
223,24,307,145,TRUE
417,64,549,196,TRUE
567,63,698,240,TRUE
364,110,430,183,TRUE
508,109,564,175,TRUE
95,162,122,194,TRUE
239,170,256,192,TRUE
126,5,387,366,TRUE
294,53,378,170,FALSE
643,263,854,555,TRUE
598,4,785,227,TRUE
176,96,457,462,TRUE
216,222,293,314,TRUE
551,285,584,329,TRUE
91,35,429,491,FALSE
396,9,810,542,TRUE
386,76,545,285,TRUE
141,8,513,475,TRUE
380,76,491,205,FALSE
48,9,379,371,FALSE
3588,293,4059,913,FALSE
2613,464,2940,890,FALSE
1617,456,1997,963,FALSE
2000,318,2555,1154,TRUE
3153,562,3412,817,FALSE
145,157,395,471,TRUE
85,45,148,130,TRUE
310,71,368,155,TRUE
487,144,509,206,TRUE
108,238,209,363,TRUE
58,4,355,409,TRUE
528,66,698,287,FALSE
495,224,666,464,TRUE
844,238,936,346,TRUE
145,4,499,352,TRUE
460,180,739,540,TRUE
73,213,336,492,TRUE
914,172,1032,310,TRUE
628,10,762,175,TRUE
703,101,839,285,TRUE
59,83,130,174,TRUE
88,25,508,577,TRUE
315,301,453,487,TRUE
260,5,424,173,TRUE
621,137,786,308,TRUE
314,188,495,392,TRUE
91,73,210,198,TRUE
15,40,98,118,TRUE
191,40,262,110,TRUE
293,57,418,156,TRUE
398,171,611,457,FALSE
269,268,436,501,FALSE
101,9,613,585,TRUE
699,209,831,387,TRUE
2,120,34,203,FALSE
91,62,352,399,TRUE
609,33,738,195,FALSE
236,242,281,305,TRUE
585,156,684,284,TRUE
358,195,442,300,TRUE
876,145,941,232,TRUE
105,170,231,320,TRUE
158,17,529,515,TRUE
243,12,534,368,TRUE
338,109,402,208,TRUE
546,36,679,210,TRUE
203,3,623,478,TRUE
141,132,214,202,TRUE
392,306,430,350,FALSE
262,162,327,226,TRUE
458,331,481,355,FALSE
227,65,526,488,TRUE
206,286,669,807,FALSE
3,155,116,412,FALSE
247,2,569,251,FALSE
1270,94,1569,452,TRUE
103,318,410,768,TRUE
429,2,744,416,TRUE
673,0,759,91,FALSE
490,79,653,262,TRUE
233,278,1338,1508,FALSE
278,57,363,175,TRUE
344,8,681,427,FALSE
80,92,156,190,TRUE
315,73,388,153,TRUE
422,29,489,115,TRUE
347,262,406,344,TRUE
191,63,253,149,TRUE
614,79,677,162,TRUE
221,307,292,390,TRUE
439,288,502,371,TRUE
521,71,578,149,TRUE
515,71,576,154,TRUE
18,3,356,378,TRUE
284,162,427,335,FALSE
177,107,209,151,TRUE
87,130,119,169,TRUE
402,108,426,138,FALSE
777,764,1772,1776,TRUE
442,85,701,558,TRUE
6,169,300,526,TRUE
536,94,607,165,FALSE
140,17,258,169,TRUE
331,50,438,183,TRUE
286,3,348,92,TRUE
2,273,84,391,FALSE
169,349,266,444,FALSE
355,289,444,378,FALSE
414,129,510,265,FALSE
686,313,746,384,FALSE
7,36,45,78,TRUE
357,69,418,150,TRUE
100,21,200,161,TRUE
44,310,104,383,FALSE
404,12,556,202,TRUE
146,47,560,601,TRUE
365,105,454,224,TRUE
230,177,267,219,TRUE
32,186,111,275,TRUE
61,6,616,512,TRUE
502,184,555,253,TRUE
773,198,830,260,TRUE
216,49,350,235,TRUE
440,153,619,363,TRUE
806,115,1002,357,TRUE
657,201,703,260,FALSE
348,192,422,265,TRUE
466,68,627,233,TRUE
90,14,324,324,TRUE
740,110,840,255,TRUE
294,9,468,244,TRUE
197,13,315,235,TRUE
400,142,653,544,TRUE
145,6,507,476,TRUE
523,21,665,218,FALSE
300,76,440,268,TRUE
192,147,508,481,TRUE
618,278,898,532,FALSE
63,4,384,458,TRUE
250,65,360,208,FALSE
318,21,437,173,TRUE
24,22,150,180,TRUE
608,6,728,158,TRUE
426,21,515,139,TRUE
110,2,198,133,TRUE
444,2,776,323,TRUE
214,2,467,281,TRUE
317,29,589,422,TRUE
80,187,367,586,TRUE
173,54,266,161,FALSE
482,12,614,183,FALSE
126,51,426,486,TRUE
1355,480,1725,914,FALSE
378,61,516,237,TRUE
86,58,216,246,TRUE
522,112,610,225,TRUE
444,24,557,174,TRUE
253,101,307,172,TRUE
147,49,194,112,TRUE
80,72,105,106,FALSE
189,95,234,144,TRUE
350,88,391,141,TRUE
2,15,73,114,TRUE
471,35,532,109,TRUE
257,176,280,214,FALSE
548,30,621,115,TRUE
390,74,463,159,TRUE
475,6,866,412,TRUE
79,189,208,323,FALSE
333,229,501,420,FALSE
390,205,554,353,TRUE
811,0,911,105,TRUE
293,16,541,350,TRUE
75,3,512,502,TRUE
103,130,310,452,TRUE
323,61,404,175,TRUE
434,92,521,227,TRUE
2,7,80,168,TRUE
421,231,521,450,TRUE
684,4,920,289,TRUE
308,76,457,284,TRUE
256,77,414,280,TRUE
516,62,640,234,TRUE
204,21,431,314,TRUE
463,110,649,365,TRUE
659,105,869,385,TRUE
205,5,550,424,TRUE
145,1,507,400,TRUE
319,210,527,535,TRUE
146,214,256,369,TRUE
251,44,385,222,TRUE
70,144,151,243,TRUE
32,251,120,371,TRUE
129,165,417,493,TRUE
418,141,479,215,TRUE
361,161,410,231,TRUE
270,130,330,198,TRUE
144,67,214,172,TRUE
451,186,895,697,FALSE
224,2,464,348,TRUE
176,76,242,145,FALSE
58,93,114,153,FALSE
132,65,390,366,TRUE
86,29,426,556,TRUE
67,29,515,606,TRUE
377,13,562,279,TRUE
208,118,373,369,TRUE
417,194,478,275,TRUE
214,88,280,177,FALSE
107,96,319,323,TRUE
84,55,312,311,TRUE
112,67,452,550,FALSE
156,63,398,333,TRUE
128,99,575,691,FALSE
101,100,586,670,TRUE
36,0,650,608,TRUE
199,31,304,178,FALSE
408,5,671,306,FALSE
90,3,396,397,TRUE
22,44,175,213,FALSE
562,98,715,256,FALSE
860,105,1022,315,FALSE
365,226,492,354,FALSE
381,91,466,171,FALSE
701,67,797,204,TRUE
48,1,341,364,TRUE
305,126,651,457,TRUE
228,17,482,320,TRUE
163,47,308,247,TRUE
402,298,555,496,TRUE
999,161,1159,384,TRUE
217,184,290,267,TRUE
124,200,197,291,TRUE
182,11,378,277,TRUE
373,11,775,548,TRUE
96,97,505,623,FALSE
47,95,289,391,TRUE
319,283,376,358,TRUE
414,289,474,354,TRUE
461,271,511,330,TRUE
72,9,429,501,TRUE
50,1,310,370,TRUE
97,0,543,585,TRUE
50,46,310,362,TRUE
3,3,720,604,TRUE
11,2,457,578,TRUE
232,66,675,659,FALSE
430,190,547,357,TRUE
247,47,365,224,TRUE
55,24,162,163,FALSE
778,22,911,169,TRUE
963,75,1181,389,TRUE
329,13,395,97,TRUE
146,107,304,313,TRUE
536,152,665,333,TRUE
669,105,798,281,TRUE
765,142,976,364,TRUE
220,98,338,280,TRUE
401,16,682,435,FALSE
416,35,567,220,TRUE
416,3,531,153,TRUE
105,265,185,349,TRUE
190,298,244,373,TRUE
544,246,610,327,TRUE
1301,665,3031,2364,TRUE
169,151,269,279,TRUE
493,174,584,291,TRUE
20,244,58,291,TRUE
107,234,147,279,TRUE
301,238,354,291,TRUE
420,238,473,289,TRUE
333,139,403,234,TRUE
216,171,298,267,FALSE
435,181,483,241,FALSE
723,172,793,253,FALSE
262,180,788,932,TRUE
364,141,422,229,TRUE
298,473,536,723,FALSE
765,248,1009,582,FALSE
481,99,678,369,FALSE
328,240,540,497,FALSE
248,55,419,311,FALSE
74,2,306,218,FALSE
708,181,885,397,TRUE
101,78,300,331,TRUE
635,234,675,297,TRUE
255,19,522,413,TRUE
177,142,509,601,TRUE
576,114,642,187,FALSE
474,143,536,217,FALSE
362,156,416,215,FALSE
276,169,339,254,FALSE
82,169,147,239,FALSE
221,75,403,272,TRUE
374,5,471,105,FALSE
195,198,459,533,FALSE
174,5,546,486,TRUE
67,292,130,367,TRUE
323,266,375,335,TRUE
612,271,648,313,TRUE
714,295,740,329,TRUE
377,288,405,324,TRUE
804,324,829,348,TRUE
228,77,304,173,FALSE
336,251,385,318,FALSE
372,16,502,180,TRUE
109,101,443,518,TRUE
181,19,394,331,TRUE
456,82,587,244,TRUE
8,6,417,453,TRUE
313,102,711,612,TRUE
291,127,349,194,FALSE
506,16,567,91,FALSE
783,258,912,421,FALSE
154,124,434,483,TRUE
253,11,360,183,FALSE
54,266,276,527,TRUE
366,22,612,356,TRUE
340,6,656,423,TRUE
405,97,499,210,TRUE
703,0,818,135,TRUE
510,2,708,213,TRUE
399,195,453,259,TRUE
188,174,238,237,TRUE
89,195,123,236,FALSE
318,191,354,235,FALSE
185,24,566,574,TRUE
430,2,739,469,FALSE
196,298,272,386,TRUE
296,282,371,375,TRUE
80,50,347,418,TRUE
514,15,745,319,FALSE
307,306,356,360,TRUE
644,28,998,394,TRUE
52,280,323,572,TRUE
167,1,520,540,TRUE
133,0,539,545,TRUE
622,3,852,305,TRUE
466,108,585,239,FALSE
157,123,226,214,TRUE
333,55,387,136,TRUE
527,10,793,351,TRUE
311,207,410,304,TRUE
486,152,547,232,TRUE
573,171,620,245,FALSE
30,128,83,210,TRUE
347,32,534,299,FALSE
112,91,190,186,FALSE
480,226,525,296,TRUE
265,50,357,184,TRUE
280,93,435,285,TRUE
578,21,768,261,TRUE
302,59,361,162,TRUE
151,94,223,182,TRUE
195,55,471,376,TRUE
544,92,644,217,TRUE
386,99,492,234,TRUE
290,7,485,246,TRUE
273,50,370,193,TRUE
416,107,567,263,TRUE
65,7,279,256,TRUE
333,107,534,414,TRUE
541,93,645,227,FALSE
502,68,573,167,FALSE
760,124,932,305,TRUE
347,88,411,182,TRUE
233,79,280,141,TRUE
276,71,329,143,TRUE
1,62,53,165,TRUE
128,67,150,97,TRUE
176,107,223,160,FALSE
250,117,297,178,FALSE
323,89,372,154,FALSE
402,121,456,182,FALSE
594,74,639,132,FALSE
7,88,52,148,FALSE
527,2,1303,911,TRUE
232,80,284,147,FALSE
187,143,253,216,FALSE
282,160,347,234,FALSE
356,217,420,278,FALSE
65,2,376,416,TRUE
617,207,711,330,FALSE
194,48,493,475,TRUE
87,46,470,634,TRUE
375,305,705,706,FALSE
245,42,489,356,TRUE
478,271,501,301,TRUE
438,134,618,391,FALSE
131,6,521,504,TRUE
188,95,316,237,TRUE
61,40,175,183,TRUE
104,112,460,557,TRUE
108,66,158,117,TRUE
148,151,200,208,TRUE
209,52,256,110,TRUE
325,49,369,103,TRUE
202,116,256,191,TRUE
392,53,428,108,TRUE
283,173,535,515,TRUE
22,203,243,533,TRUE
154,74,536,615,TRUE
247,131,474,415,FALSE
348,11,637,367,FALSE
762,33,1026,397,FALSE
1946,77,3876,1678,TRUE
2055,292,3608,1536,TRUE
203,20,401,289,TRUE
442,199,527,341,FALSE
75,22,329,354,TRUE
445,23,643,256,FALSE
6,7,606,809,FALSE
140,50,242,195,TRUE
271,61,397,218,TRUE
759,81,904,258,TRUE
32,9,450,596,TRUE
193,151,382,356,TRUE
915,143,1106,396,TRUE
277,428,307,467,FALSE
84,458,112,494,FALSE
801,408,822,436,FALSE
245,41,315,136,TRUE
277,21,505,315,TRUE
76,16,222,201,FALSE
227,3,399,213,FALSE
7,139,48,184,TRUE
370,127,398,155,FALSE
179,128,215,173,TRUE
144,148,172,181,TRUE
239,9,512,318,TRUE
88,23,376,365,TRUE
117,152,396,407,TRUE
172,3,506,468,TRUE
325,122,526,388,TRUE
60,30,396,491,FALSE
110,2,261,118,TRUE
403,133,480,242,TRUE
238,106,443,473,FALSE
79,0,373,377,TRUE
748,9,1105,450,TRUE
0,78,485,539,TRUE
425,0,733,405,FALSE
7,9,495,597,TRUE
953,243,1011,340,FALSE
679,354,725,420,FALSE
319,11,592,310,TRUE
66,74,399,451,TRUE
113,29,183,114,FALSE
242,77,312,161,FALSE
339,46,413,142,FALSE
463,17,534,107,FALSE
1704,139,1957,469,TRUE
509,4,808,428,TRUE
419,294,632,489,TRUE
170,135,273,275,TRUE
275,187,365,286,TRUE
47,7,480,457,TRUE
237,78,423,283,TRUE
339,102,535,359,TRUE
161,88,439,442,TRUE
554,116,695,329,TRUE
84,105,207,263,TRUE
210,56,303,198,FALSE
38,75,93,167,TRUE
480,2,547,82,FALSE
384,53,447,132,TRUE
422,34,511,155,TRUE
358,3,722,467,TRUE
68,4,572,601,TRUE
937,57,1092,249,TRUE
420,18,493,105,TRUE
393,186,444,252,TRUE
281,175,323,225,TRUE
609,143,888,487,TRUE
1121,33,1403,363,TRUE
321,18,548,303,TRUE
94,2,412,308,FALSE
193,3,562,517,TRUE
479,203,537,272,TRUE
397,182,445,251,TRUE
324,186,380,258,TRUE
195,195,259,269,TRUE
294,199,327,241,FALSE
679,605,1052,1089,FALSE
1487,204,2137,853,FALSE
216,7,480,316,TRUE
905,0,1055,181,TRUE
447,69,584,230,TRUE
82,55,217,210,TRUE
129,26,570,619,TRUE
414,18,492,119,TRUE
266,30,339,122,TRUE
244,130,356,269,FALSE
482,41,596,216,FALSE
701,79,814,253,FALSE
255,1,591,323,FALSE
894,142,1364,804,TRUE
27,105,142,221,FALSE
427,42,531,172,FALSE
122,20,269,185,FALSE
211,119,338,279,FALSE
217,75,325,235,TRUE
46,88,128,211,TRUE
385,84,485,226,TRUE
251,14,352,142,TRUE
153,62,226,156,TRUE
78,26,140,93,TRUE
201,6,627,599,FALSE
684,291,852,508,TRUE
439,276,590,475,TRUE
260,282,415,471,TRUE
144,3,563,545,TRUE
643,2,917,320,TRUE
846,299,1143,695,TRUE
827,201,1139,551,FALSE
174,222,213,267,TRUE
23,209,60,255,TRUE
219,51,413,318,TRUE
333,57,473,239,TRUE
386,218,465,326,TRUE
259,187,321,257,TRUE
404,20,665,277,TRUE
227,152,405,391,TRUE
729,151,844,297,TRUE
510,194,583,299,TRUE
838,213,876,264,TRUE
915,225,957,278,TRUE
233,195,476,502,TRUE
50,154,377,533,TRUE
159,90,219,159,TRUE
342,89,391,139,TRUE
1002,132,1052,184,TRUE
582,144,642,211,TRUE
93,158,141,226,TRUE
463,187,638,436,TRUE
603,104,705,197,FALSE
223,269,295,345,FALSE
493,175,552,246,FALSE
633,404,719,472,FALSE
0,159,23,234,FALSE
37,157,96,226,FALSE
127,349,223,457,FALSE
774,53,880,210,FALSE
32,0,525,504,TRUE
162,4,483,428,TRUE
388,28,494,169,TRUE
204,51,528,542,TRUE
332,141,360,178,TRUE
276,145,377,255,TRUE
